chrom	start	end	driver_score	direction
chr1	86345213	86345386	0.8401	0.0572
chr1	86346991	86347569	0.7796	-0.2071
chr1	86348524	86348751	0.8388	0.0793
chr1	86348753	86349073	0.8014	-0.1241
chr1	86349702	86349943	0.7995	-0.0856
chr1	86353288	86353449	0.7878	-0.1015
chr1	86358652	86360644	0.9525	0.2568
chr1	86363838	86363966	0.8505	-0.0645
chr1	86368213	86368346	0.8143	0.1105
chr1	86371875	86372553	0.8022	-0.2162
chr1	86376457	86376784	0.7926	0.0121
chr1	86377262	86377568	0.8046	0.2043
chr1	86378849	86379486	0.7944	-0.1899
chr1	86380967	86381342	0.7901	-0.0227
chr1	86389242	86389692	0.7807	-0.2674
chr1	86390263	86390421	0.8524	-0.102
chr1	86391532	86391704	0.8067	0.135
chr1	86398356	86398485	0.7943	-0.0698
chr1	86400323	86400703	0.7907	-0.0446
chr1	86406390	86406602	0.7803	-0.3575
chr1	86409532	86409661	0.8784	0.0988
chr1	86415407	86415619	0.759	0.0812
chr1	86415974	86416564	0.8158	-0.2604
chr1	86421149	86421300	0.8724	0.0938
chr1	86430067	86430241	0.8259	-0.1806
chr1	86434076	86435102	0.9115	0.2261
chr1	86435261	86435773	0.7938	0.0912
chr1	86439505	86441330	0.7852	0.1457
chr1	86441346	86441562	0.7819	-0.0424
chr1	86441661	86443051	0.8586	0.1067
chr1	86447907	86448667	0.8129	-0.4144
chr1	86459403	86459727	0.8048	-0.3963
chr1	86461745	86461942	0.7855	-0.2784
chr1	86464364	86465204	0.7992	-0.1164
chr1	86469986	86471209	0.8382	0.2546
chr1	86472233	86472930	0.8237	-0.0209
chr1	86487111	86488218	0.8803	0.1192
chr1	86501623	86502089	0.7748	-0.2547
chr1	86503768	86504761	0.9066	0.1472
chr1	86505387	86505889	0.8084	0.2992
chr1	86509394	86509895	0.8083	-0.309
chr1	86510827	86511419	0.8314	0.6521
chr1	86512108	86512413	0.7782	-0.0771
chr1	86522334	86522815	0.7919	-0.1387
chr1	86524870	86526983	0.9648	0.1197
chr1	86527839	86528825	0.8807	-0.0106
chr1	86531780	86532799	0.7726	0.045
chr1	86538349	86538716	0.7548	-0.222
chr1	86540168	86540541	0.7422	-0.0784
chr1	86541969	86542134	0.8256	0.0806
chr1	86542666	86542836	0.8069	-0.0864
chr1	86543747	86543875	0.8395	0.0719
chr1	86555271	86555783	0.8046	-0.1886
chr1	86557712	86558328	0.7929	0.112
chr1	86565490	86565761	0.8266	0.0988
chr1	86570356	86570672	0.8262	0.2882
chr1	86582106	86583134	0.8334	0.2864
chr1	86586997	86587565	0.8112	-0.0434
chr1	86598370	86598922	0.78	-0.2902
chr1	86600082	86600438	0.8254	-0.3255
chr1	86607867	86608734	0.7895	-0.5243
chr1	86614381	86614688	0.801	-0.3326
chr1	86618333	86618760	0.7899	-0.2318
chr1	86622246	86623848	0.8082	0.127
chr1	86628080	86628786	0.833	-0.5112
chr1	86630692	86630879	0.8065	-0.1149
chr1	86632586	86633215	0.798	-0.3584
chr1	86633496	86633652	0.7858	-0.0632
chr1	86638709	86638924	0.8223	-0.2107
chr1	86640606	86641444	0.7971	-0.2978
chr1	86643155	86643705	0.8172	-0.4427
chr1	86648530	86648928	0.7584	-0.185
chr1	86650083	86651013	0.8574	-0.3497
chr1	86660840	86660983	0.7827	-0.072
chr1	86669381	86670920	0.8985	-0.1555
chr1	86674360	86675388	0.8253	0.1117
chr1	86677719	86677977	0.7862	0.2847
chr1	86678787	86678935	0.7815	0.0934
chr1	86691202	86691421	0.8032	0.2046
chr1	86695855	86696097	0.7405	0.1971
chr1	86698861	86698995	0.8347	-0.1842
chr1	86703397	86704434	0.9201	0.1061
chr1	86712146	86712848	0.8236	-0.4469
chr1	86713247	86713414	0.7955	0.0824
chr1	86719478	86719764	0.8296	0.5812
chr1	86728825	86729344	0.8067	-0.5061
chr1	86735134	86735384	0.7995	-0.4422
chr1	86738189	86738358	0.8237	-0.1249
chr1	86740542	86740771	0.8084	0.0824
chr1	86740838	86741007	0.8075	-0.0878
chr1	86742677	86743224	0.7666	-0.5222
chr1	86750328	86750469	0.8151	0.0704
chr1	86752793	86753322	0.8459	-0.7485
chr1	86758114	86758520	0.84	0.7233
chr1	86764373	86764648	0.763	-0.3349
chr1	86811739	86812101	0.7964	-0.2129
chr1	86822172	86822842	0.8519	-0.9215
chr1	86831117	86831853	0.8008	-0.363
chr1	86834434	86835259	0.8093	-0.0807
chr1	86858873	86859203	0.7846	0.0988
chr1	86859468	86859932	0.8244	0.533
chr1	86862590	86862766	0.8279	-0.2516
chr1	86887203	86887458	0.776	-0.2338
chr1	86913013	86913660	0.7985	-0.3133
chr1	86913866	86914417	0.7801	-0.2828
chr1	86918089	86918292	0.8326	-0.1162
chr1	86932973	86933107	0.8387	0.0847
chr1	86939548	86939707	0.7911	-0.1127
chr1	86964276	86964422	0.863	0.0673
chr1	86968042	86968148	0.8173	0.0795
chr1	86968187	86968788	0.8143	0.1029
chr1	86976999	86977395	0.7881	0.2308
chr1	86988448	86988694	0.8326	0.115
chr1	86994048	86994375	0.7993	-0.2377
chr1	86998106	86998424	0.8116	0.1477
chr1	87001360	87001979	0.7849	0.2056
chr1	87003475	87003789	0.8238	0.293
chr1	87010766	87011319	0.7694	0.0871
chr1	87011842	87012045	0.7928	-0.2208
chr1	87012790	87012984	0.7904	-0.198
chr1	87013725	87013885	0.8774	0.0917
chr1	87013993	87014189	0.8284	-0.0912
chr1	87023147	87023606	0.8179	0.2477
chr1	87028653	87029184	0.7966	-0.1926
chr1	87030570	87031090	0.8162	-0.6663
chr1	87035584	87037149	0.8269	0.0258
chr1	87040576	87041480	0.7743	-0.1092
chr1	87041988	87042492	0.2993	-0.1043
chr1	87050301	87051298	0.4257	0.5997
chr1	87051466	87051736	0.2794	-0.1289
chr1	87056294	87056692	0.3158	-0.366
chr1	87057208	87057388	0.3056	-0.0671
chr1	87057820	87058131	0.0644	0.0917
chr1	87065624	87065869	0.0533	-0.3741
chr1	87067873	87068006	0.1322	0.078
chr1	87069586	87069872	0.0999	-0.2709
chr1	87070822	87071061	0.4656	0.2872
chr1	87071834	87072045	0.308	-0.0719
chr1	87072638	87072871	0.2343	-0.2096
chr1	87073828	87074126	0.5132	-0.1607
chr1	87077480	87077747	0.2721	-0.3177
chr1	87098421	87099047	0.0811	-0.1681
chr1	87109523	87109767	0.2618	0.2611
chr1	87111834	87112107	0.0425	-0.0864
chr1	87113148	87113325	0.4948	0.2494
chr1	87114620	87115073	0.2787	-0.7065
chr1	87131871	87132348	0.3947	-0.6851
chr1	87141708	87142074	0.2791	0.0812
chr1	87142310	87143050	0.0461	-0.0021
chr1	87154023	87154631	0.2852	-0.093
chr1	87155740	87156344	0.105	-0.0127
chr1	87159372	87159717	0.1519	-0.6836
chr1	87164405	87164615	0.2086	0.0712
chr1	87174219	87174884	0.4999	-0.0579
chr1	87175714	87176300	0.1089	0.3337
chr1	87180613	87181577	0.2505	-0.3451
chr1	87184896	87185084	0.27	-0.0367
chr1	87186425	87187507	0.2074	-0.2887
chr1	87190425	87190995	0.3632	0.6449
chr1	87197348	87197800	0.1182	0.1951
chr1	87198372	87198976	0.0936	0.1401
chr1	87200881	87201065	0.481	0.0745
chr1	87201933	87202041	0.2701	0.0494
chr1	87204449	87206027	0.3683	0.4946
chr1	87206314	87206567	0.1163	0.1202
chr1	87213062	87214681	0.1399	0.0996
chr1	87230076	87230386	0.1877	0.0738
chr1	87239016	87239424	0.0703	-0.5443
chr1	87245939	87246642	0.2051	-0.0418
chr1	87254464	87255837	0.528	-0.5288
chr1	87258551	87258819	0.1546	0.4258
chr1	87259468	87259780	0.1887	-0.307
chr1	87263974	87265040	0.2709	0.0094
chr1	87266012	87266202	0.3662	-0.0699
chr1	87270537	87271449	0.1973	0.4067
chr1	87271528	87271961	0.2097	-0.2106
chr1	87272488	87272718	0.0481	-0.1954
chr1	87273671	87273850	0.3232	0.0615
chr1	87281772	87282217	0.2476	-0.1997
chr1	87292717	87293309	0.0954	0.2042
chr1	87301003	87301173	0.3232	0.1198
chr1	87315648	87316177	0.1029	-0.8371
chr1	87316577	87316874	0.292	-0.1227
chr1	87326528	87327920	0.1934	0.1318
chr1	87339853	87340535	0.3087	-0.8023
chr1	87355263	87355396	0.0726	-0.1234
chr1	87359779	87360033	0.0805	-0.1073
chr1	87374105	87374257	0.1098	0.0989
chr1	87375056	87375420	0.1479	0.2329
chr1	87381750	87382103	0.2594	-0.3383
chr1	87396932	87397119	0.2159	0.1071
chr1	87398039	87398402	0.0446	-0.0912
chr1	87398939	87399209	0.4968	0.1096
chr1	87404760	87404976	0.1911	-0.0859
chr1	87412701	87413307	0.3694	-0.477
chr1	87418613	87419067	0.0432	-0.2277
chr1	87447422	87447900	0.1876	-0.6475
chr1	87455944	87456835	0.2698	-0.7456
chr1	87458542	87458715	0.3791	0.0847
chr1	87468151	87468739	0.3845	-0.4487
chr1	87472305	87472429	0.3659	0.0745
chr1	87475304	87475514	0.0531	-0.0146
chr1	87484944	87485566	0.1106	-0.2123
chr1	87486315	87487001	0.2817	-0.4185
chr1	87492082	87492941	0.5046	-0.5526
chr1	87504418	87504966	0.1537	0.3979
chr1	87509088	87511080	0.5102	-0.1503
chr1	87521067	87521316	0.158	-0.0941
chr1	87521574	87522138	0.2246	-0.8138
chr1	87541695	87541901	0.0443	-0.148
chr1	87550854	87551613	0.496	-0.5736
chr1	87559259	87559418	0.2577	-0.1288
chr1	87574499	87575265	0.2102	0.1062
chr1	87580624	87581171	0.4931	-0.205
chr1	87594258	87594791	0.1767	-0.4502
chr1	87607835	87608053	0.1094	0.1399
chr1	87608413	87608881	0.2281	-0.3024
chr1	87621540	87621705	0.2101	-0.102
chr1	87622951	87623100	0.0878	0.0874
chr1	87637547	87637916	0.2613	-0.6446
chr1	87643056	87643457	0.137	-0.2285
chr1	87645200	87645445	0.1106	0.1715
chr1	87648572	87649024	0.0519	-0.1664
chr1	87659797	87660127	0.618	-0.1449
chr1	87668373	87668599	0.1341	0.01
chr1	87668729	87668837	0.2826	0.0871
chr1	87686467	87686684	0.126	-0.1675
chr1	87689602	87690285	0.3924	-0.5765
chr1	87721451	87721725	0.1572	-0.1437
chr1	87722005	87722725	0.1372	-0.4031
chr1	87726989	87727210	0.0691	-0.2357
chr1	87733245	87733588	0.0549	-0.3341
chr1	87733967	87734499	0.234	-0.7427
chr1	87740503	87741273	0.1189	-0.7616
chr1	87755728	87756676	0.0485	0.1323
chr1	87766236	87766549	0.0611	-0.2745
chr1	87770436	87770624	0.2624	0.2198
chr1	87771718	87772124	0.1407	-0.1288
chr1	87772766	87772916	0.0979	0.241
chr1	87779243	87779719	0.2115	-0.4179
chr1	87786373	87786612	0.2852	0.2272
chr1	87792545	87793486	0.3184	-0.3627
chr1	87793540	87793792	0.0545	-0.0588
chr1	87794044	87794295	0.0431	-0.0712
chr1	87802759	87803096	0.0434	0.0907
chr1	87804221	87804382	0.2165	0.1014
chr1	87813305	87814078	0.3576	-0.3482
chr1	87818333	87818447	0.293	0.1049
chr1	87826097	87826229	0.3742	-0.0698
chr1	87826952	87827844	0.1983	-0.1369
chr1	87828184	87828825	0.0612	-0.2073
chr1	87836492	87836771	0.2601	0.5218
chr1	87840233	87841068	0.1839	-0.5861
chr1	87846788	87847492	0.0605	0.2457
chr1	87847863	87848128	0.0653	0.2812
chr1	87848439	87849261	0.5588	-0.451
chr1	87852917	87855063	0.3736	0.2149
chr1	87856912	87857064	0.2512	0.0633
chr1	87866577	87866965	0.1762	0.3735
chr1	87871585	87872113	0.1606	-0.0937
chr1	87872248	87872446	0.2227	-0.1503
chr1	87879576	87880222	0.1748	0.0046
chr1	87880866	87881302	0.0523	0.071
chr1	87885459	87886042	0.1175	-0.5364
chr1	87891013	87891195	0.2696	-0.12
chr1	87900734	87901527	0.1381	-0.3992
chr1	87901640	87901798	0.1624	0.1082
chr1	87908634	87909210	0.0544	0.1918
chr1	87909858	87910745	0.115	-0.3475
chr1	87913215	87913586	0.0744	-0.4743
chr1	87917825	87917983	0.4591	0.0745
chr1	87920144	87920458	0.1914	-0.1214
chr1	87922586	87923126	0.076	-0.584
chr1	87929879	87930029	0.275	0.138
chr1	87932840	87933556	0.1667	0.1547
chr1	87935612	87935848	0.2994	-0.1574
chr1	87936568	87937040	0.2179	-0.4954
chr1	87947816	87948007	0.0539	-0.0644
chr1	87951264	87951478	0.4278	-0.0576
chr1	87959862	87960496	0.2504	-0.3942
chr1	87961276	87961894	0.0912	-0.2609
chr1	87965384	87965717	0.1014	-0.3478
chr1	87970324	87970751	0.4402	-0.1234
chr1	87986937	87987190	0.3056	-0.3098
chr1	87988424	87988734	0.0997	-0.5275
chr1	88007824	88008960	0.0727	0.1285
chr1	88069607	88069830	0.1828	0.0197
chr1	88094275	88095564	0.6152	-0.6371
chr1	88102928	88103282	0.2648	-0.3817
chr1	88103760	88104332	0.1661	-0.6203
chr1	88109045	88109433	0.1493	-0.4052
chr1	88120265	88120980	0.0833	-0.3318
chr1	88125930	88126153	0.0411	-0.2194
chr1	88133610	88134850	0.4771	-0.3646
chr1	88135318	88135846	0.1202	-0.5359
chr1	88140538	88140876	0.0789	-0.2628
chr1	88144097	88144683	0.088	-0.3712
chr1	88150116	88150489	0.0491	-0.0346
chr1	88158454	88158717	0.1664	-0.3767
chr1	88205447	88206139	0.0815	-0.2244
chr1	88211575	88212613	0.2172	-0.1074
chr1	88213052	88213383	0.2773	-0.0523
chr1	88213690	88214108	0.0479	0.0964
chr1	88214441	88214668	0.0961	-0.0572
chr1	88220461	88220678	0.365	-0.0483
chr1	88220869	88220999	0.3345	0.0575
chr1	88223228	88223448	0.1068	0.1249
chr1	88237818	88237956	0.3325	-0.0465
chr1	88240153	88240296	0.0598	0.0532
chr1	88243219	88243447	0.068	-0.0545
chr1	88247928	88248103	0.1608	-0.0489
chr1	88254718	88255328	0.166	0.4869
chr1	88257294	88257452	0.1727	-0.0479
chr1	88259255	88260076	0.1158	0.1559
chr1	88260239	88260355	0.2653	0.0419
chr1	88262058	88263099	0.2214	-0.3669
chr1	88267595	88268886	0.3034	0.3171
chr1	88276449	88277863	0.2827	0.1151
chr1	88284353	88284722	0.2712	0.1173
chr1	88284914	88285157	0.5368	-0.0818
chr1	88287450	88288197	0.0677	-0.3318
chr1	88290000	88290165	0.4047	-0.0817
chr1	88296283	88296394	0.5669	0.06
chr1	88300754	88301188	0.5577	0.0179
chr1	88301460	88301883	0.0646	-0.1528
chr1	88303865	88304009	0.0698	0.0614
chr1	88306586	88306795	0.0516	-0.0682
chr1	88309582	88309857	0.8465	0.0098
chr1	88310208	88310367	0.9292	-0.0615
chr1	88310530	88310669	0.8262	0.069
chr1	88317217	88317721	0.8829	-0.7693
chr1	88318667	88318845	0.8519	-0.0965
chr1	88343182	88343311	0.8125	0.1013
chr1	88345419	88346024	0.8886	-0.7345
chr1	88357442	88357918	0.7812	-0.1636
chr1	88360919	88361786	0.7664	-0.6479
chr1	88367717	88367852	0.8589	-0.0614
chr1	88369118	88369907	0.7507	-0.6522
chr1	88380316	88381731	0.7366	-0.5816
chr1	88385587	88385842	0.8034	0.1019
chr1	88393476	88393830	0.7958	-0.096
chr1	88422884	88423326	0.8206	-0.5183
chr1	88424590	88425083	0.6973	-0.0888
chr1	88428439	88428638	0.8354	-0.1547
chr1	88428826	88428941	0.8722	0.0703
chr1	88431858	88432067	0.927	-0.3087
chr1	88437522	88438372	0.7504	-0.4616
chr1	88443550	88443696	0.8933	-0.0805
chr1	88445497	88445680	0.8891	-0.2219
chr1	88452308	88452713	0.7718	-0.3889
chr1	88453128	88453406	0.8455	-0.2913
chr1	88454842	88455004	0.9078	-0.0612
chr1	88456799	88456999	0.8254	-0.0431
chr1	88458557	88458689	0.8417	0.0667
chr1	88458894	88459032	0.8772	0.0749
chr1	88463412	88463645	0.8957	-0.1427
chr1	88464228	88464846	0.7393	-0.076
chr1	88470730	88470959	0.8539	-0.1111
chr1	88474312	88475920	0.6507	0.2515
chr1	88478225	88478417	0.9105	0.0756
chr1	88482538	88483223	0.7279	-0.4478
chr1	88484181	88484378	0.9089	-0.3529
chr1	88489977	88490307	0.8398	-0.0966
chr1	88491209	88491365	0.9088	-0.0966
chr1	88497067	88497624	0.8221	-0.4586
chr1	88504640	88504849	0.8546	-0.1288
chr1	88505822	88506010	0.8971	0.0801
chr1	88507934	88508203	0.8705	-0.2564
chr1	88509802	88510348	0.7891	-0.5716
chr1	88512123	88512240	0.9227	0.0917
chr1	88525947	88526827	0.7154	-0.6319
chr1	88533959	88534605	0.8074	-0.842
chr1	88536809	88537257	0.82	-0.2797
chr1	88543223	88543897	0.8076	-0.7496
chr1	88556528	88556686	0.8728	-0.0878
chr1	88559332	88559946	0.6961	0.0149
chr1	88560494	88561302	0.7536	-0.6248
chr1	88562460	88562655	0.8031	0.0599
chr1	88587020	88588390	0.7214	-0.5957
chr1	88588849	88589295	0.6823	-0.1593
chr1	88594947	88595170	0.8894	0.0562
chr1	88595479	88596004	0.7396	0.2251
chr1	88596517	88596751	0.7686	-0.0705
chr1	88596896	88597142	0.784	0.0845
chr1	88600149	88600916	0.7344	-0.4259
chr1	88602345	88602489	0.8979	-0.0942
chr1	88606248	88606546	0.7304	-0.1364
chr1	88620193	88620518	0.8757	-0.3437
chr1	88627382	88627758	0.8792	-0.4888
chr1	88639329	88640382	0.7602	-0.262
chr1	88647276	88647787	0.7167	-0.2269
chr1	88651692	88652106	0.7368	-0.348
chr1	88654549	88654939	0.7732	-0.1859
chr1	88658335	88658699	0.7289	0.3833
chr1	88661382	88661525	0.8504	-0.0752
chr1	88662626	88663245	0.7825	-0.562
chr1	88663622	88664117	0.7861	-0.2907
chr1	88668072	88668994	0.7151	-0.4175
chr1	88680601	88681058	0.7681	-0.2513
chr1	88692237	88692784	0.6555	0.2427
chr1	88696296	88696691	0.7766	-0.1352
chr1	88700328	88700568	0.8384	-0.0921
chr1	88701302	88703019	0.8088	0.2557
chr1	88705740	88706487	0.678	-0.0485
chr1	88729347	88729956	0.7601	-0.4965
chr1	88735442	88736230	0.8094	-0.8223
chr1	88742323	88742689	0.9044	-0.3162
chr1	88744960	88745693	0.7833	-0.3399
chr1	88750280	88750828	0.7188	-0.1899
chr1	88752369	88752635	0.8621	-0.2749
chr1	88756721	88756941	0.8422	-0.1878
chr1	88763837	88764228	0.7987	0.4422
chr1	88774342	88774607	0.8286	-0.3072
chr1	88837678	88837888	0.7506	0.0933
chr1	88838392	88839045	0.767	-0.4177
chr1	88860905	88861801	0.7025	-0.4854
chr1	88867152	88867438	0.835	0.0953
chr1	88868973	88870319	0.7048	-0.3972
chr1	88875365	88875695	0.7179	-0.049
chr1	88878774	88879300	0.8298	-0.6708
chr1	88890994	88891443	0.6805	0.5298
chr1	88908724	88909331	0.6622	0.6515
chr1	88911808	88912194	0.7577	-0.0644
chr1	88919494	88919678	0.8534	-0.1288
chr1	88924026	88924572	0.7329	0.7474
chr1	88929160	88929689	0.7001	-0.3852
chr1	88934566	88934735	0.8501	-0.1787
chr1	88935887	88936075	0.8599	0.2206
chr1	88945791	88946742	0.7198	-0.4612
chr1	88950029	88950395	0.7931	-0.4392
chr1	88958133	88958343	0.7708	0.1016
chr1	88959459	88960063	0.8375	-0.7563
chr1	88969118	88969295	0.8988	-0.2189
chr1	88969787	88969942	0.8923	0.0988
chr1	88976200	88976562	0.8363	-0.3112
chr1	88979224	88979356	0.8707	-0.0805
chr1	88987847	88988709	0.6971	-0.4085
chr1	88994633	88995593	0.6824	-0.2081
chr1	88996585	88996913	0.793	0.1111
chr1	89004659	89004770	0.9011	0.0699
chr1	89005307	89005438	0.8485	0.0837
chr1	89011598	89011829	0.6655	0.3356
chr1	89015472	89015805	0.8099	-0.3521
chr1	89019790	89020292	0.8287	-0.273
chr1	89024692	89025009	0.8374	-0.2775
chr1	89033555	89034251	0.772	-0.6014
chr1	89041130	89041778	0.7786	-0.2695
chr1	89059857	89060004	0.9203	0.0859
chr1	89060708	89060857	0.8038	0.1411
chr1	89063711	89064020	0.9015	-0.4015
chr1	89068889	89069115	0.8637	-0.2484
chr1	89069341	89071298	0.7822	0.2832
chr1	89078450	89079305	0.724	-0.3379
chr1	89080629	89081269	0.7098	-0.1122
chr1	89086528	89087053	0.6908	0.7388
chr1	89092386	89093282	0.7444	-0.565
chr1	89102223	89102761	0.7592	-0.4103
chr1	89102771	89103159	0.6747	0.1356
chr1	89107997	89108957	0.7387	-0.1104
chr1	89114442	89114646	0.9155	0.1106
chr1	89117126	89117586	0.7046	0.4046
chr1	89120161	89120644	0.6637	0.2329
chr1	89121305	89121980	0.7732	-0.3711
chr1	89122523	89122728	0.8383	-0.1965
chr1	89123949	89124579	0.7503	-0.4983
chr1	89130420	89130796	0.7587	0.1633
chr1	89131327	89131962	0.7565	-0.474
chr1	89133313	89133621	0.6852	-0.0784
chr1	89136033	89136524	0.7208	0.0989
chr1	89147778	89147985	0.9012	-0.2668
chr1	89148044	89148267	0.7021	0.1615
chr1	89164713	89165157	0.8058	-0.2891
chr1	89166909	89167371	0.6752	0.2531
chr1	89171570	89171708	0.8808	0.13
chr1	89174245	89174819	0.8387	-0.6971
chr1	89175922	89176246	0.8493	-0.247
chr1	89183427	89184005	0.7121	-0.3668
chr1	89184221	89184719	0.7172	0.173
chr1	89187479	89187778	0.8623	-0.245
chr1	89188156	89188449	0.8508	-0.2766
chr1	89191238	89191822	0.8159	-0.3342
chr1	89196183	89196556	0.7812	0.065
chr1	89205812	89206282	0.8187	-0.6188
chr1	89206771	89207585	0.7336	-0.3142
chr1	89228562	89228956	0.647	0.2551
chr1	89231839	89232180	0.6908	0.1388
chr1	89235207	89235807	0.789	-0.4274
chr1	89245001	89246008	0.7405	-0.7657
chr1	89251680	89252242	0.7134	0.8333
chr1	89265790	89266173	0.8871	-0.5972
chr1	89271637	89272208	0.7331	-0.3036
chr1	89278212	89278334	0.866	0.0865
chr1	89284624	89284755	0.8906	0.093
chr1	89302079	89303404	0.7102	0.0735
chr1	89305124	89305564	0.7552	0.1433
chr1	89308870	89309048	0.8422	0.0944
chr1	89315851	89316033	0.8541	0.2538
chr1	89320547	89320783	0.824	0.2677
chr1	89332587	89333522	0.7411	0.605
chr1	89340672	89340980	0.8052	-0.3177
chr1	89350810	89351101	0.7114	0.307
chr1	89352803	89353370	0.7865	-0.6126
chr1	89356853	89357165	0.7146	0.2551
chr1	89366847	89367446	0.6611	-0.3454
chr1	89390185	89390578	0.8151	-0.3291
chr1	89392734	89393168	0.7349	-0.128
chr1	89394568	89394956	0.7564	-0.0078
chr1	89400621	89401503	0.7205	0.8129
chr1	89402204	89402561	0.8808	-0.2962
chr1	89408153	89408276	0.8109	0.1099
chr1	89413050	89413594	0.6965	0.8936
chr1	89424645	89424864	0.6863	0.2565
chr1	89426312	89426480	0.8722	-0.0551
chr1	89436000	89436215	0.7633	0.2533
chr1	89445504	89445686	0.7947	0.0881
chr1	89447501	89447660	0.9265	-0.0864
chr1	89454270	89455213	0.7827	0.1165
chr1	89455424	89455991	0.7878	-0.0226
chr1	89457213	89457369	0.7733	-0.1272
chr1	89462982	89463528	0.815	-0.6719
chr1	89467327	89467979	0.6673	0.1927
chr1	89471292	89472517	0.683	0.0263
chr1	89474667	89475176	0.7056	-0.2413
chr1	89481196	89481607	0.7346	0.1719
chr1	89482278	89482444	0.8923	-0.1008
chr1	89489252	89489891	0.7497	0.3627
chr1	89491627	89491920	0.824	-0.3465
chr1	89495177	89495460	0.8913	-0.2357
chr1	89498162	89498547	0.8992	-0.143
chr1	89509323	89510248	0.7861	0.1814
chr1	89513602	89514219	0.8021	-0.2619
chr1	89517791	89518082	0.8795	0.2833
chr1	89520379	89520621	0.86	0.0627
chr1	89521288	89522308	0.8185	0.47
chr1	89524279	89524713	0.8157	-0.719
chr1	89525837	89526282	0.8337	-0.2632
chr1	89538333	89539409	0.8434	0.7916
chr1	89544951	89545900	0.8818	-0.3753
chr1	89547607	89548406	0.8848	0.6325
chr1	89553309	89553477	0.898	-0.1795
chr1	89553719	89554368	0.7885	-0.5174
chr1	89555085	89555871	0.807	-0.1137
chr1	89563540	89563670	0.9078	-0.0906
chr1	89566524	89567070	0.8324	-0.1459
chr1	89568703	89569296	0.9164	-0.1471
chr1	89570411	89571125	0.8229	0.0178
chr1	89576914	89577381	0.858	-0.1458
chr1	89579892	89581669	0.9827	-0.0549
chr1	89600581	89600766	0.8894	-0.2912
chr1	89601072	89601666	0.8653	-0.2488
chr1	89602744	89603202	0.8633	0.2566
chr1	89606533	89606864	0.8499	-0.6043
chr1	89611619	89611794	0.875	0.1629
chr1	89613403	89614095	0.8339	0.3231
chr1	89620057	89620464	0.8079	-0.3016
chr1	89622014	89622393	0.8482	0.3363
chr1	89627428	89627623	0.9015	0.0787
chr1	89630889	89631335	0.8328	-0.1754
chr1	89631850	89632148	0.8858	-0.3032
chr1	89637121	89637999	0.8177	0.5399
chr1	89642813	89643268	0.9047	0.2705
chr1	89643562	89644405	0.7977	-0.1491
chr1	89646569	89647102	0.8545	-0.2419
chr1	89656366	89657352	0.8436	-0.4407
chr1	89667399	89667851	0.8582	-0.3499
chr1	89686906	89687035	0.9361	0.0815
chr1	89688590	89689311	0.8238	-0.4235
chr1	89690433	89691074	0.9069	0.3243
chr1	89696654	89697706	0.7971	-0.6202
chr1	89705863	89706416	0.9031	0.3351
chr1	89706834	89707175	0.8135	-0.2951
chr1	89710037	89710176	0.8707	-0.0595
chr1	89714533	89714722	0.8518	-0.1234
chr1	89724238	89724477	0.908	0.1192
chr1	89724878	89725227	0.9342	0.3558
chr1	89730441	89731356	0.8991	-0.7232
chr1	89735220	89735506	0.8248	0.161
chr1	89763467	89763594	0.9053	0.0739
chr1	89763937	89764306	0.9329	0.4357
chr1	89771498	89772171	0.8124	-0.632
chr1	89775853	89776231	0.9217	0.1624
